run_id,ontology_pair,ontology_pair_label,stage1_model,examples,direction,source_iri,source_label,target_iri,target_label,expected_subject,expected_object,relationship,surface_triage,review_priority,manual_direction_label,manual_direction_note
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D009753,Nutritive Value,http://purl.obolibrary.org/obo/ONS_1000007,prescribed diet,prescribed diet,Nutritive Value,prescribed diet considers nutritive value.,expected_subject_before_object,standard_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D009753,Nutritive Value,http://purl.obolibrary.org/obo/ONS_1000019,diet by food organism,diet by food organism,Nutritive Value,nutritive value affects the diet by food organism.,expected_object_before_subject,priority_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D009753,Nutritive Value,http://purl.obolibrary.org/obo/ONS_1000026,pescetarian diet,pescetarian diet,Nutritive Value,pescetarian diet depends on the nutritive value.,expected_subject_before_object,standard_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D009753,Nutritive Value,http://purl.obolibrary.org/obo/ONS_1000028,non-pork diet,non-pork diet,Nutritive Value,non-pork diet often lacks nutritive value.,expected_subject_before_object,standard_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D009753,Nutritive Value,http://purl.obolibrary.org/obo/ONS_1000036,ketogenic diet,ketogenic diet,Nutritive Value,ketogenic diet affects the nutritive value.,expected_subject_before_object,standard_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D009753,Nutritive Value,http://purl.obolibrary.org/obo/ONS_1000040,"low-carbohydrate, high-protien, high fat diet","low-carbohydrate, high-protien, high fat diet",Nutritive Value,"low-carbohydrate, high-protien, high fat diet affects the nutritive value.",expected_subject_before_object,standard_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D009753,Nutritive Value,http://purl.obolibrary.org/obo/ONS_1000043,gluten free diet,gluten free diet,Nutritive Value,nutritive value is affected by gluten free diet.,expected_object_before_subject,priority_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D009753,Nutritive Value,http://purl.obolibrary.org/obo/ONS_1000066,rural diet,rural diet,Nutritive Value,rural diet receives its nutritive value.,expected_subject_before_object,standard_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D011634,Public Health,http://purl.obolibrary.org/obo/ONS_0000082,clinically prescribed diet,clinically prescribed diet,Public Health,clinically prescribed diet is promoted by public health.,expected_subject_before_object,standard_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D011634,Public Health,http://purl.obolibrary.org/obo/ONS_1000001,diet,diet,Public Health,diet is monitored by public health.,expected_subject_before_object,standard_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D011634,Public Health,http://purl.obolibrary.org/obo/ONS_1000005,diet by nutritional composition,diet by nutritional composition,Public Health,diet by nutritional composition is promoted by public health.,expected_subject_before_object,standard_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D011634,Public Health,http://purl.obolibrary.org/obo/ONS_1000036,ketogenic diet,ketogenic diet,Public Health,ketogenic diet have a impact on public health.,expected_subject_before_object,standard_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D011634,Public Health,http://purl.obolibrary.org/obo/ONS_1000040,"low-carbohydrate, high-protien, high fat diet","low-carbohydrate, high-protien, high fat diet",Public Health,"low-carbohydrate, high-protein, high fat diet influence public health.",one_or_both_labels_not_literal,priority_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D019649,Food Industry,http://purl.obolibrary.org/obo/FOODON_00001002,food product,food product,Food Industry,food product is made by the food industry.,expected_subject_before_object,standard_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D019649,Food Industry,http://purl.obolibrary.org/obo/FOODON_00001015,plant food product,plant food product,Food Industry,plant food product is manufactured by the food industry.,expected_subject_before_object,standard_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D019649,Food Industry,http://purl.obolibrary.org/obo/FOODON_00001046,animal seafood product,animal seafood product,Food Industry,animal seafood product is sold by the food industry.,expected_subject_before_object,standard_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D019649,Food Industry,http://purl.obolibrary.org/obo/FOODON_00004242,animal food product,animal food product,Food Industry,animal food product is processed by the food industry.,expected_subject_before_object,standard_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D019649,Food Industry,http://purl.obolibrary.org/obo/FOODON_03420116,organism material,organism material,Food Industry,organism material is processed by the food industry.,expected_subject_before_object,standard_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D019649,Food Industry,http://purl.obolibrary.org/obo/FOODON_03420164,animal material,animal material,Food Industry,animal material is processed by the food industry.,expected_subject_before_object,standard_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D019649,Food Industry,http://purl.obolibrary.org/obo/ONS_1000001,diet,diet,Food Industry,diet is produced by the food industry.,expected_subject_before_object,standard_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D019649,Food Industry,http://purl.obolibrary.org/obo/ONS_1000005,diet by nutritional composition,diet by nutritional composition,Food Industry,diet by nutritional composition is offered by the food industry.,expected_subject_before_object,standard_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D019649,Food Industry,http://purl.obolibrary.org/obo/ONS_1000007,prescribed diet,prescribed diet,Food Industry,prescribed diet is supported by the food industry.,expected_subject_before_object,standard_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D019649,Food Industry,http://purl.obolibrary.org/obo/ONS_1000019,diet by food organism,diet by food organism,Food Industry,diet by food organism is influenced by the food industry.,expected_subject_before_object,standard_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D019649,Food Industry,http://purl.obolibrary.org/obo/ONS_1000021,vegan diet,vegan diet,Food Industry,vegan diet is part of the food industry.,expected_subject_before_object,standard_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D019649,Food Industry,http://purl.obolibrary.org/obo/ONS_1000026,pescetarian diet,pescetarian diet,Food Industry,Pescetarian diet involves food from the food industry.,expected_subject_before_object,standard_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D019649,Food Industry,http://purl.obolibrary.org/obo/ONS_1000028,non-pork diet,non-pork diet,Food Industry,non-pork diet is served by the food industry.,expected_subject_before_object,standard_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D019649,Food Industry,http://purl.obolibrary.org/obo/ONS_1000037,DASH diet,DASH diet,Food Industry,dash diet is promoted by the food industry.,expected_subject_before_object,standard_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D019649,Food Industry,http://purl.obolibrary.org/obo/ONS_1000052,halal diet,halal diet,Food Industry,Halal diet is followed in the food industry.,expected_subject_before_object,standard_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D019649,Food Industry,http://purl.obolibrary.org/obo/ONS_1000066,rural diet,rural diet,Food Industry,rural diet is influenced by the food industry.,expected_subject_before_object,standard_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D063427,Food Quality,http://purl.obolibrary.org/obo/FOODON_00001002,food product,food product,Food Quality,food product affects food quality.,expected_subject_before_object,standard_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D063427,Food Quality,http://purl.obolibrary.org/obo/FOODON_00001015,plant food product,plant food product,Food Quality,plant food product affects the food quality.,expected_subject_before_object,standard_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D063427,Food Quality,http://purl.obolibrary.org/obo/FOODON_00001248,fish food product,fish food product,Food Quality,fish food product can impact food quality.,expected_subject_before_object,standard_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D063427,Food Quality,http://purl.obolibrary.org/obo/FOODON_00003194,vegetarian food material,vegetarian food material,Food Quality,vegetarian food material is a factor of food quality.,expected_subject_before_object,standard_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D063427,Food Quality,http://purl.obolibrary.org/obo/ONS_1000001,diet,diet,Food Quality,diet affects food quality.,expected_subject_before_object,standard_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D063427,Food Quality,http://purl.obolibrary.org/obo/ONS_1000005,diet by nutritional composition,diet by nutritional composition,Food Quality,diet by nutritional composition relates to food quality.,expected_subject_before_object,standard_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D063427,Food Quality,http://purl.obolibrary.org/obo/ONS_1000021,vegan diet,vegan diet,Food Quality,vegan diet often affect food quality.,expected_subject_before_object,standard_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D063427,Food Quality,http://purl.obolibrary.org/obo/ONS_1000026,pescetarian diet,pescetarian diet,Food Quality,pescetarian diet is a type of food quality.,expected_subject_before_object,standard_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D063427,Food Quality,http://purl.obolibrary.org/obo/ONS_1000028,non-pork diet,non-pork diet,Food Quality,non-pork diet affects the food quality.,expected_subject_before_object,standard_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D063427,Food Quality,http://purl.obolibrary.org/obo/ONS_1000036,ketogenic diet,ketogenic diet,Food Quality,ketogenic diet impacts on food quality,expected_subject_before_object,standard_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D063427,Food Quality,http://purl.obolibrary.org/obo/ONS_1000040,"low-carbohydrate, high-protien, high fat diet","low-carbohydrate, high-protien, high fat diet",Food Quality,"low-carbohydrate, high-protien, high fat diet affects food quality.",expected_subject_before_object,standard_review,,
MO_L_E1_D21,mesh_ons,MeSH–ONS,Llama,with,2-1,http://purl.bioontology.org/ontology/MESH/D063427,Food Quality,http://purl.obolibrary.org/obo/ONS_1000052,halal diet,halal diet,Food Quality,halal diet affects food quality.,expected_subject_before_object,standard_review,,
MO_Q_E0_D12,mesh_ons,MeSH–ONS,Qwen,without,1-2,http://purl.bioontology.org/ontology/MESH/D005506,Food Contamination,http://purl.obolibrary.org/obo/FOODON_03420116,organism material,Food Contamination,organism material,Food contamination often involves harmful organism material.,expected_subject_before_object,standard_review,,
MO_Q_E0_D12,mesh_ons,MeSH–ONS,Qwen,without,1-2,http://purl.bioontology.org/ontology/MESH/D005506,Food Contamination,http://purl.obolibrary.org/obo/ONS_1000043,gluten free diet,Food Contamination,gluten free diet,Following a gluten free diet may reduce the risk of food contamination.,expected_object_before_subject,priority_review,,
MO_Q_E0_D12,mesh_ons,MeSH–ONS,Qwen,without,1-2,http://purl.bioontology.org/ontology/MESH/D005515,Food Labeling,http://purl.obolibrary.org/obo/FOODON_00003194,vegetarian food material,Food Labeling,vegetarian food material,Food labeling includes information about vegetarian food material.,expected_subject_before_object,standard_review,,
MO_Q_E0_D12,mesh_ons,MeSH–ONS,Qwen,without,1-2,http://purl.bioontology.org/ontology/MESH/D005515,Food Labeling,http://purl.obolibrary.org/obo/FOODON_03420164,animal material,Food Labeling,animal material,Food labeling applies to animal material.,expected_subject_before_object,standard_review,,
MO_Q_E0_D12,mesh_ons,MeSH–ONS,Qwen,without,1-2,http://purl.bioontology.org/ontology/MESH/D005515,Food Labeling,http://purl.obolibrary.org/obo/ONS_1000036,ketogenic diet,Food Labeling,ketogenic diet,Food labeling is required for a ketogenic diet.,expected_subject_before_object,standard_review,,
MO_Q_E0_D12,mesh_ons,MeSH–ONS,Qwen,without,1-2,http://purl.bioontology.org/ontology/MESH/D005515,Food Labeling,http://purl.obolibrary.org/obo/ONS_1000066,rural diet,Food Labeling,rural diet,Food labeling influences rural diet,expected_subject_before_object,standard_review,,
MO_Q_E0_D12,mesh_ons,MeSH–ONS,Qwen,without,1-2,http://purl.bioontology.org/ontology/MESH/D005524,Food Technology,http://purl.obolibrary.org/obo/FOODON_00001002,food product,Food Technology,food product,Food technology is applied to food product.,expected_subject_before_object,standard_review,,
MO_Q_E0_D12,mesh_ons,MeSH–ONS,Qwen,without,1-2,http://purl.bioontology.org/ontology/MESH/D005524,Food Technology,http://purl.obolibrary.org/obo/FOODON_00004242,animal food product,Food Technology,animal food product,food technology applies to animal food product,expected_subject_before_object,standard_review,,
MO_Q_E0_D12,mesh_ons,MeSH–ONS,Qwen,without,1-2,http://purl.bioontology.org/ontology/MESH/D005524,Food Technology,http://purl.obolibrary.org/obo/ONS_1000019,diet by food organism,Food Technology,diet by food organism,,one_or_both_labels_not_literal,priority_review,,
MO_Q_E0_D12,mesh_ons,MeSH–ONS,Qwen,without,1-2,http://purl.bioontology.org/ontology/MESH/D007221,Industry,http://purl.obolibrary.org/obo/FOODON_00001248,fish food product,Industry,fish food product,The industry produces fish food products.,expected_subject_before_object,standard_review,,
