reference_scope,run_id,ontology_pair,ontology_pair_label,stage1_model,examples,direction,pair_key,source_label,target_label,fate
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201000||http://purl.obolibrary.org/obo/ONS_1000066,cook,rural diet,stage2_yes
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201200||http://purl.obolibrary.org/obo/ONS_1000037,"cook, institution or cafeteria",DASH diet,lost_in_stage1
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201200||http://purl.obolibrary.org/obo/ONS_1000005,"cook, institution or cafeteria",diet by nutritional composition,lost_in_stage1
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201200||http://purl.obolibrary.org/obo/FOODON_00002403,"cook, institution or cafeteria",food material,lost_in_stage1
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201200||http://purl.obolibrary.org/obo/FOODON_00001002,"cook, institution or cafeteria",food product,lost_in_stage1
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201200||http://purl.obolibrary.org/obo/ONS_1000043,"cook, institution or cafeteria",gluten free diet,lost_in_stage1
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201200||http://purl.obolibrary.org/obo/ONS_1000036,"cook, institution or cafeteria",ketogenic diet,lost_in_stage1
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201200||http://purl.obolibrary.org/obo/ONS_1000040,"cook, institution or cafeteria","low-carbohydrate, high-protien, high fat diet",lost_in_stage1
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201200||http://purl.obolibrary.org/obo/ONS_1000066,"cook, institution or cafeteria",rural diet,lost_in_stage1
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201400||http://purl.obolibrary.org/obo/ONS_1000037,"cook, restaurant",DASH diet,lost_in_stage1
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201400||http://purl.obolibrary.org/obo/ONS_1000005,"cook, restaurant",diet by nutritional composition,lost_in_stage1
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201400||http://purl.obolibrary.org/obo/FOODON_00002403,"cook, restaurant",food material,lost_in_stage1
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201400||http://purl.obolibrary.org/obo/FOODON_00001002,"cook, restaurant",food product,stage2_yes
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201400||http://purl.obolibrary.org/obo/ONS_1000043,"cook, restaurant",gluten free diet,lost_in_stage1
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201400||http://purl.obolibrary.org/obo/ONS_1000036,"cook, restaurant",ketogenic diet,lost_in_stage1
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201400||http://purl.obolibrary.org/obo/ONS_1000040,"cook, restaurant","low-carbohydrate, high-protien, high fat diet",lost_in_stage1
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201400||http://purl.obolibrary.org/obo/ONS_1000066,"cook, restaurant",rural diet,lost_in_stage1
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35300000||http://purl.obolibrary.org/obo/FOODON_00004242,food or beverage serving worker,animal food product,stage2_no
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35300000||http://purl.obolibrary.org/obo/FOODON_00001046,food or beverage serving worker,animal seafood product,lost_in_stage1
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35300000||http://purl.obolibrary.org/obo/FOODON_00001248,food or beverage serving worker,fish food product,lost_in_stage1
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35300000||http://purl.obolibrary.org/obo/FOODON_00001002,food or beverage serving worker,food product,lost_in_stage1
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35300000||http://purl.obolibrary.org/obo/FOODON_00001143,food or beverage serving worker,fungus food product,stage2_yes
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35300000||http://purl.obolibrary.org/obo/FOODON_00001015,food or beverage serving worker,plant food product,lost_in_stage1
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/FOODON_00004242,chef or head cook,animal food product,lost_in_stage1
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/FOODON_00001046,chef or head cook,animal seafood product,stage2_yes
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/FOODON_00001248,chef or head cook,fish food product,lost_in_stage1
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/FOODON_00001143,chef or head cook,fungus food product,stage2_yes
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/FOODON_00001015,chef or head cook,plant food product,lost_in_stage1
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201000||http://purl.obolibrary.org/obo/FOODON_00004242,cook,animal food product,lost_in_stage1
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201000||http://purl.obolibrary.org/obo/FOODON_00001046,cook,animal seafood product,stage2_yes
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201000||http://purl.obolibrary.org/obo/FOODON_00001248,cook,fish food product,lost_in_stage1
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201000||http://purl.obolibrary.org/obo/FOODON_00001143,cook,fungus food product,lost_in_stage1
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201000||http://purl.obolibrary.org/obo/FOODON_00001015,cook,plant food product,lost_in_stage1
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201200||http://purl.obolibrary.org/obo/FOODON_00004242,"cook, institution or cafeteria",animal food product,lost_in_stage1
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201200||http://purl.obolibrary.org/obo/FOODON_00001046,"cook, institution or cafeteria",animal seafood product,lost_in_stage1
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201200||http://purl.obolibrary.org/obo/FOODON_00001248,"cook, institution or cafeteria",fish food product,lost_in_stage1
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201200||http://purl.obolibrary.org/obo/FOODON_00001143,"cook, institution or cafeteria",fungus food product,lost_in_stage1
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201200||http://purl.obolibrary.org/obo/FOODON_00001015,"cook, institution or cafeteria",plant food product,lost_in_stage1
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201400||http://purl.obolibrary.org/obo/FOODON_00004242,"cook, restaurant",animal food product,lost_in_stage1
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201400||http://purl.obolibrary.org/obo/FOODON_00001046,"cook, restaurant",animal seafood product,lost_in_stage1
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201400||http://purl.obolibrary.org/obo/FOODON_00001248,"cook, restaurant",fish food product,lost_in_stage1
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201400||http://purl.obolibrary.org/obo/FOODON_00001143,"cook, restaurant",fungus food product,lost_in_stage1
expanded,OO_Q_E1_D12,occo_ons,OccO–ONS,Qwen,with,1-2,http://purl.obolibrary.org/obo/OCCO_35201400||http://purl.obolibrary.org/obo/FOODON_00001015,"cook, restaurant",plant food product,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/ONS_1000037,chef or head cook,DASH diet,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/ONS_1000005,chef or head cook,diet by nutritional composition,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/FOODON_00002403,chef or head cook,food material,stage2_yes
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/FOODON_00001002,chef or head cook,food product,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/ONS_1000043,chef or head cook,gluten free diet,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/ONS_1000036,chef or head cook,ketogenic diet,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/ONS_1000040,chef or head cook,"low-carbohydrate, high-protien, high fat diet",lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/ONS_1000066,chef or head cook,rural diet,stage2_yes
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201000||http://purl.obolibrary.org/obo/ONS_1000037,cook,DASH diet,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201000||http://purl.obolibrary.org/obo/ONS_1000005,cook,diet by nutritional composition,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201000||http://purl.obolibrary.org/obo/FOODON_00002403,cook,food material,stage2_yes
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201000||http://purl.obolibrary.org/obo/FOODON_00001002,cook,food product,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201000||http://purl.obolibrary.org/obo/ONS_1000043,cook,gluten free diet,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201000||http://purl.obolibrary.org/obo/ONS_1000036,cook,ketogenic diet,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201000||http://purl.obolibrary.org/obo/ONS_1000040,cook,"low-carbohydrate, high-protien, high fat diet",lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201000||http://purl.obolibrary.org/obo/ONS_1000066,cook,rural diet,stage2_no
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201200||http://purl.obolibrary.org/obo/ONS_1000037,"cook, institution or cafeteria",DASH diet,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201200||http://purl.obolibrary.org/obo/ONS_1000005,"cook, institution or cafeteria",diet by nutritional composition,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201200||http://purl.obolibrary.org/obo/FOODON_00002403,"cook, institution or cafeteria",food material,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201200||http://purl.obolibrary.org/obo/FOODON_00001002,"cook, institution or cafeteria",food product,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201200||http://purl.obolibrary.org/obo/ONS_1000043,"cook, institution or cafeteria",gluten free diet,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201200||http://purl.obolibrary.org/obo/ONS_1000036,"cook, institution or cafeteria",ketogenic diet,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201200||http://purl.obolibrary.org/obo/ONS_1000040,"cook, institution or cafeteria","low-carbohydrate, high-protien, high fat diet",lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201200||http://purl.obolibrary.org/obo/ONS_1000066,"cook, institution or cafeteria",rural diet,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201400||http://purl.obolibrary.org/obo/ONS_1000037,"cook, restaurant",DASH diet,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201400||http://purl.obolibrary.org/obo/ONS_1000005,"cook, restaurant",diet by nutritional composition,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201400||http://purl.obolibrary.org/obo/FOODON_00002403,"cook, restaurant",food material,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201400||http://purl.obolibrary.org/obo/FOODON_00001002,"cook, restaurant",food product,stage2_yes
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201400||http://purl.obolibrary.org/obo/ONS_1000043,"cook, restaurant",gluten free diet,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201400||http://purl.obolibrary.org/obo/ONS_1000036,"cook, restaurant",ketogenic diet,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201400||http://purl.obolibrary.org/obo/ONS_1000040,"cook, restaurant","low-carbohydrate, high-protien, high fat diet",lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201400||http://purl.obolibrary.org/obo/ONS_1000066,"cook, restaurant",rural diet,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35300000||http://purl.obolibrary.org/obo/FOODON_00004242,food or beverage serving worker,animal food product,stage2_no
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35300000||http://purl.obolibrary.org/obo/FOODON_00001046,food or beverage serving worker,animal seafood product,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35300000||http://purl.obolibrary.org/obo/FOODON_00001248,food or beverage serving worker,fish food product,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35300000||http://purl.obolibrary.org/obo/FOODON_00001002,food or beverage serving worker,food product,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35300000||http://purl.obolibrary.org/obo/FOODON_00001143,food or beverage serving worker,fungus food product,stage2_no
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35300000||http://purl.obolibrary.org/obo/FOODON_00001015,food or beverage serving worker,plant food product,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/FOODON_00004242,chef or head cook,animal food product,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/FOODON_00001046,chef or head cook,animal seafood product,stage2_yes
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/FOODON_00001248,chef or head cook,fish food product,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/FOODON_00001143,chef or head cook,fungus food product,stage2_yes
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35101100||http://purl.obolibrary.org/obo/FOODON_00001015,chef or head cook,plant food product,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201000||http://purl.obolibrary.org/obo/FOODON_00004242,cook,animal food product,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201000||http://purl.obolibrary.org/obo/FOODON_00001046,cook,animal seafood product,stage2_yes
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201000||http://purl.obolibrary.org/obo/FOODON_00001248,cook,fish food product,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201000||http://purl.obolibrary.org/obo/FOODON_00001143,cook,fungus food product,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201000||http://purl.obolibrary.org/obo/FOODON_00001015,cook,plant food product,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201200||http://purl.obolibrary.org/obo/FOODON_00004242,"cook, institution or cafeteria",animal food product,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201200||http://purl.obolibrary.org/obo/FOODON_00001046,"cook, institution or cafeteria",animal seafood product,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201200||http://purl.obolibrary.org/obo/FOODON_00001248,"cook, institution or cafeteria",fish food product,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201200||http://purl.obolibrary.org/obo/FOODON_00001143,"cook, institution or cafeteria",fungus food product,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201200||http://purl.obolibrary.org/obo/FOODON_00001015,"cook, institution or cafeteria",plant food product,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201400||http://purl.obolibrary.org/obo/FOODON_00004242,"cook, restaurant",animal food product,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201400||http://purl.obolibrary.org/obo/FOODON_00001046,"cook, restaurant",animal seafood product,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201400||http://purl.obolibrary.org/obo/FOODON_00001248,"cook, restaurant",fish food product,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201400||http://purl.obolibrary.org/obo/FOODON_00001143,"cook, restaurant",fungus food product,lost_in_stage1
expanded,OO_Q_E1_D21,occo_ons,OccO–ONS,Qwen,with,2-1,http://purl.obolibrary.org/obo/OCCO_35201400||http://purl.obolibrary.org/obo/FOODON_00001015,"cook, restaurant",plant food product,lost_in_stage1
